label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
volumeup,0.28703027963638306,0.506203830242157,5.706512524739082e-07,0.32120972871780396,0.4893031716346741,-0.03155860677361488,0.3335728049278259,0.4481561779975891,-0.04701828584074974,0.305580198764801,0.4200912415981293,-0.060611382126808167,0.2756083011627197,0.39302119612693787,-0.07271797209978104,0.3308763802051544,0.35180240869522095,-0.026229752227663994,0.32776474952697754,0.2825515866279602,-0.04970953240990639,0.32223495841026306,0.2374688982963562,-0.0638725683093071,0.31625211238861084,0.19928155839443207,-0.07123169302940369,0.2995201051235199,0.3467797338962555,-0.027052070945501328,0.29688066244125366,0.2659628689289093,-0.05361909046769142,0.2936493456363678,0.21038150787353516,-0.06834129244089127,0.2916358709335327,0.16342389583587646,-0.07250336557626724,0.27198097109794617,0.36410558223724365,-0.03162107244133949,0.2601756751537323,0.33958765864372253,-0.07049836218357086,0.27006497979164124,0.39023780822753906,-0.07636042684316635,0.2794593870639801,0.4223387837409973,-0.06718427687883377,0.24756640195846558,0.3958602249622345,-0.038174819201231,0.24133729934692383,0.38469818234443665,-0.06850085407495499,0.25397229194641113,0.41996538639068604,-0.06791228801012039,0.26550236344337463,0.44131919741630554,-0.058515094220638275
volumeup,0.28677162528038025,0.5128592252731323,5.232325293036411e-07,0.32286569476127625,0.49434399604797363,-0.035929400473833084,0.3359181880950928,0.44951581954956055,-0.053481023758649826,0.3029766380786896,0.41824907064437866,-0.0684148520231247,0.2682833671569824,0.39197850227355957,-0.08134922385215759,0.3326520621776581,0.35231852531433105,-0.03167835623025894,0.3281271755695343,0.2810235321521759,-0.056809622794389725,0.32222673296928406,0.23522858321666718,-0.07139088213443756,0.3165527880191803,0.19594356417655945,-0.0791175439953804,0.3013085722923279,0.34551188349723816,-0.030514461919665337,0.2949138283729553,0.26519307494163513,-0.05826471373438835,0.2918781638145447,0.2099984586238861,-0.07325141131877899,0.29095205664634705,0.16387148201465607,-0.07802489399909973,0.27382418513298035,0.35944411158561707,-0.03360946103930473,0.259816974401474,0.344168484210968,-0.07149272412061691,0.2678123116493225,0.3903617262840271,-0.0791507214307785,0.2772727310657501,0.4185805320739746,-0.07238397002220154,0.24926742911338806,0.3847765028476715,-0.03946166858077049,0.24414248764514923,0.3870285153388977,-0.06684458255767822,0.25367918610572815,0.42123740911483765,-0.06826372444629669,0.2637390196323395,0.4402671754360199,-0.06180530786514282
volumeup,0.2877192795276642,0.5134018659591675,5.473389705912268e-07,0.3238183259963989,0.4963468313217163,-0.04039349779486656,0.33724671602249146,0.4502873420715332,-0.06027470529079437,0.30530568957328796,0.4200930893421173,-0.07684867084026337,0.2694256901741028,0.39315521717071533,-0.09147053956985474,0.33259522914886475,0.35225868225097656,-0.037170201539993286,0.3279995322227478,0.27966582775115967,-0.06338241696357727,0.32228609919548035,0.23400385677814484,-0.07867272943258286,0.31669679284095764,0.19410231709480286,-0.08715885877609253,0.3018142282962799,0.3462566137313843,-0.03437481448054314,0.2962039113044739,0.2660444378852844,-0.0642310380935669,0.2923276126384735,0.21064497530460358,-0.08017831295728683,0.290230393409729,0.16525869071483612,-0.08572959899902344,0.2752906084060669,0.3600791394710541,-0.036147598177194595,0.25903329253196716,0.3427235782146454,-0.07695410400629044,0.2672176659107208,0.3923701047897339,-0.08513110131025314,0.2780817747116089,0.423320472240448,-0.07837272435426712,0.25186944007873535,0.38419491052627563,-0.04100124537944794,0.24455232918262482,0.3847882151603699,-0.07171959429979324,0.25423264503479004,0.4222179353237152,-0.07448776066303253,0.26571452617645264,0.4438893496990204,-0.0687561184167862
volumeup,0.2882044315338135,0.5130060911178589,5.672799261446926e-07,0.3239453136920929,0.4979487657546997,-0.04414164274930954,0.3361852169036865,0.4523848295211792,-0.06600698083639145,0.30407941341400146,0.42228963971138,-0.08387327939271927,0.26838621497154236,0.3935149312019348,-0.09981109201908112,0.3336542844772339,0.35194316506385803,-0.041496675461530685,0.32818788290023804,0.2794835865497589,-0.06948130577802658,0.3221356272697449,0.23334160447120667,-0.08604765683412552,0.3163055181503296,0.1932222545146942,-0.09541787952184677,0.3028261959552765,0.34636425971984863,-0.03746744990348816,0.2964942157268524,0.26590028405189514,-0.06910508871078491,0.2921014130115509,0.21062006056308746,-0.08596783131361008,0.2894870936870575,0.1650509238243103,-0.09207865595817566,0.2765837609767914,0.3606206476688385,-0.038371700793504715,0.2573181688785553,0.3428742289543152,-0.08109496533870697,0.2648720145225525,0.3931978642940521,-0.09005621075630188,0.2762705683708191,0.4239931106567383,-0.08366136997938156,0.25322264432907104,0.3847979009151459,-0.04261646792292595,0.24313396215438843,0.3860558569431305,-0.07504662871360779,0.2518511414527893,0.42382508516311646,-0.07877553254365921,0.2635827660560608,0.4446602165699005,-0.07371320575475693
volumeup,0.28838062286376953,0.5094567537307739,5.982732318443595e-07,0.32323288917541504,0.49627453088760376,-0.04946152865886688,0.33557212352752686,0.4518977403640747,-0.07435718178749084,0.30526435375213623,0.4223536550998688,-0.09431697428226471,0.2703031301498413,0.3932071626186371,-0.11242504417896271,0.3338792324066162,0.3505537509918213,-0.04888889938592911,0.3280506730079651,0.2790653109550476,-0.07847165316343307,0.3218787610530853,0.23294611275196075,-0.09650914371013641,0.31597980856895447,0.19278372824192047,-0.1073639914393425,0.302754670381546,0.34665369987487793,-0.04321133717894554,0.2970939874649048,0.2664812505245209,-0.07703100889921188,0.29307857155799866,0.21070140600204468,-0.09580076485872269,0.290469229221344,0.16469547152519226,-0.10376425832509995,0.27591824531555176,0.36185142397880554,-0.042699165642261505,0.2576325237751007,0.3394859731197357,-0.08782414346933365,0.26428693532943726,0.38977324962615967,-0.09831248968839645,0.2748356759548187,0.42174291610717773,-0.09319930523633957,0.25222671031951904,0.38566988706588745,-0.045898180454969406,0.24246910214424133,0.38486790657043457,-0.08132648468017578,0.2504497468471527,0.4220811426639557,-0.08716214448213577,0.26156729459762573,0.44337108731269836,-0.08375514298677444
volumeup,0.28797754645347595,0.5101061463356018,5.880410753889009e-07,0.32291361689567566,0.495127409696579,-0.046557966619729996,0.33506160974502563,0.4503766894340515,-0.07001718133687973,0.3045593500137329,0.42072221636772156,-0.08903046697378159,0.27056026458740234,0.3921211063861847,-0.1060926616191864,0.33360788226127625,0.35050708055496216,-0.04549409821629524,0.3280811905860901,0.27914947271347046,-0.07427100837230682,0.32213094830513,0.2332535982131958,-0.09170906245708466,0.3165559470653534,0.1932886391878128,-0.10205405205488205,0.3022829592227936,0.3463878929615021,-0.04086809232831001,0.2966465353965759,0.266664981842041,-0.07361426204442978,0.29341259598731995,0.2110801339149475,-0.09169378876686096,0.2916228473186493,0.16498804092407227,-0.09910205006599426,0.2750414311885834,0.3613710105419159,-0.041216928511857986,0.2581980526447296,0.33934304118156433,-0.0850972831249237,0.2650846242904663,0.3890076279640198,-0.09510084241628647,0.2749320864677429,0.4208683967590332,-0.08977719396352768,0.25108903646469116,0.38564929366111755,-0.04509100317955017,0.2433403730392456,0.38638243079185486,-0.07959369570016861,0.25203460454940796,0.4229196608066559,-0.08509378135204315,0.26296353340148926,0.44364041090011597,-0.08137471228837967
volumeup,0.28812992572784424,0.5106326341629028,5.8546538639348e-07,0.3229777216911316,0.4955002963542938,-0.046324875205755234,0.3351934254169464,0.4506024122238159,-0.06962872296571732,0.3047613501548767,0.42114952206611633,-0.08848804235458374,0.2707015573978424,0.3927728533744812,-0.10539660602807999,0.3335462808609009,0.3507816791534424,-0.0452907532453537,0.32810845971107483,0.2791622281074524,-0.07393168658018112,0.3221593201160431,0.2331821322441101,-0.09120219200849533,0.3165479004383087,0.19317728281021118,-0.10137031227350235,0.3022612929344177,0.3463626503944397,-0.0406200997531414,0.2965925633907318,0.26660341024398804,-0.07310289144515991,0.2933134138584137,0.2109476923942566,-0.09084746241569519,0.29147180914878845,0.16489894688129425,-0.09796871989965439,0.27513307332992554,0.3610782325267792,-0.04090895503759384,0.258057177066803,0.33961978554725647,-0.08441343903541565,0.2648596465587616,0.38915759325027466,-0.09416507184505463,0.27471572160720825,0.42083537578582764,-0.08867562562227249,0.2513226866722107,0.3850918412208557,-0.04472647234797478,0.24318823218345642,0.3860645294189453,-0.07887903600931168,0.2515450417995453,0.4227946996688843,-0.08414367586374283,0.2622322142124176,0.44363176822662354,-0.0802445113658905
volumeup,0.28828394412994385,0.5186139345169067,5.031807290833967e-07,0.3244950473308563,0.4971655607223511,-0.029604308307170868,0.33979862928390503,0.45035648345947266,-0.04368074983358383,0.3070608079433441,0.42063650488853455,-0.05666160210967064,0.27306511998176575,0.3961523473262787,-0.06777792423963547,0.3313292860984802,0.35025355219841003,-0.02215166948735714,0.32831892371177673,0.27990108728408813,-0.04423554614186287,0.3233374357223511,0.23441514372825623,-0.057733066380023956,0.317567378282547,0.19492501020431519,-0.06544753909111023,0.30014094710350037,0.34580090641975403,-0.023594722151756287,0.29716381430625916,0.2678189277648926,-0.04855940863490105,0.2947303354740143,0.21221700310707092,-0.06380119919776917,0.29317396879196167,0.16457360982894897,-0.0698234885931015,0.27317988872528076,0.3622143268585205,-0.02885134518146515,0.2604435682296753,0.3377985656261444,-0.06467180699110031,0.2686570882797241,0.3841477632522583,-0.07270042598247528,0.27698639035224915,0.4162067472934723,-0.06696921586990356,0.24890024960041046,0.39205893874168396,-0.03639474883675575,0.24472767114639282,0.3910997807979584,-0.06438592821359634,0.2566371560096741,0.42428964376449585,-0.06708411872386932,0.2679804265499115,0.4458172023296356,-0.0615561306476593
volumeup,0.2873688042163849,0.5203096866607666,4.7497255195594335e-07,0.32465696334838867,0.4983389973640442,-0.027238162234425545,0.34079450368881226,0.4510621428489685,-0.039705485105514526,0.30807963013648987,0.4223756492137909,-0.05163232237100601,0.2746028006076813,0.39857444167137146,-0.061745915561914444,0.33073464035987854,0.3524220883846283,-0.0194279532879591,0.3279823958873749,0.28244897723197937,-0.04032884165644646,0.32358479499816895,0.2376253604888916,-0.05283075198531151,0.31800347566604614,0.19792096316814423,-0.06003092974424362,0.2997656464576721,0.3476558029651642,-0.021728476509451866,0.2971530854701996,0.26909172534942627,-0.045295123010873795,0.29501524567604065,0.2140796184539795,-0.05951925367116928,0.29373693466186523,0.165863037109375,-0.06532100588083267,0.2735122740268707,0.36478787660598755,-0.027648184448480606,0.261647492647171,0.33653730154037476,-0.06211063638329506,0.27161747217178345,0.38513147830963135,-0.06893986463546753,0.28120550513267517,0.4181389808654785,-0.06276480853557587,0.2496967613697052,0.39616644382476807,-0.03571276739239693,0.24598941206932068,0.39183273911476135,-0.06274830549955368,0.2594214379787445,0.42483094334602356,-0.06484775245189667,0.2717396020889282,0.4465663433074951,-0.05920229107141495
volumeup,0.2867879569530487,0.5210521221160889,4.824303232453531e-07,0.3248275816440582,0.4998124837875366,-0.028035320341587067,0.341254860162735,0.452899694442749,-0.04110574722290039,0.3083146810531616,0.423260360956192,-0.053523480892181396,0.27398815751075745,0.39910298585891724,-0.0641414150595665,0.3321872353553772,0.3536728024482727,-0.020527640357613564,0.3286450207233429,0.2825109660625458,-0.041827309876680374,0.3236021101474762,0.23729680478572845,-0.05445026606321335,0.3174547851085663,0.1973525732755661,-0.06161405146121979,0.30076712369918823,0.3484801650047302,-0.022651296108961105,0.29773658514022827,0.2690526247024536,-0.04647340998053551,0.2949794828891754,0.21405664086341858,-0.06054338067770004,0.29306885600090027,0.1666545867919922,-0.06610551476478577,0.2741386592388153,0.3653736114501953,-0.028478575870394707,0.2608933746814728,0.3387436866760254,-0.0631118193268776,0.2711485028266907,0.38800421357154846,-0.06970968842506409,0.2812652885913849,0.4215008616447449,-0.06326795369386673,0.24961742758750916,0.39658090472221375,-0.03654851019382477,0.24484117329120636,0.39267435669898987,-0.06342490017414093,0.2580638527870178,0.4263467490673065,-0.06515343487262726,0.27056410908699036,0.4485664963722229,-0.05924437567591667
