label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
forward,0.1598491072654724,0.6803502440452576,4.352249618477799e-07,0.18387562036514282,0.6084217429161072,0.005091231316328049,0.23122337460517883,0.578719437122345,0.004212127532809973,0.27119866013526917,0.6017699837684631,0.002196490066125989,0.2913719713687897,0.6325002908706665,-0.0009737851214595139,0.2679835855960846,0.5912241339683533,-0.01814771443605423,0.334442675113678,0.5853976011276245,-0.02816658653318882,0.3740778863430023,0.5835123062133789,-0.03407544270157814,0.40405210852622986,0.5847842693328857,-0.03718864917755127,0.2773192524909973,0.6399926543235779,-0.024411514401435852,0.3500244915485382,0.6252235174179077,-0.03182821348309517,0.39350998401641846,0.6151562333106995,-0.035564523190259933,0.4257248640060425,0.612177848815918,-0.03736530989408493,0.2763943076133728,0.6876581311225891,-0.02762885019183159,0.327472448348999,0.67119300365448,-0.03001841902732849,0.3106852173805237,0.6609851121902466,-0.020914895460009575,0.2895738184452057,0.6599524617195129,-0.012201004661619663,0.2668893337249756,0.7284275889396667,-0.030560152605175972,0.30172237753868103,0.7049995064735413,-0.028693141415715218,0.2875463664531708,0.6931999921798706,-0.01573418267071247,0.27179592847824097,0.6950348019599915,-0.00372439157217741
forward,0.15316686034202576,0.6850342154502869,3.7317784062906867e-07,0.179051011800766,0.6111682057380676,0.0038718346040695906,0.2271173596382141,0.5774043798446655,0.0034139733761548996,0.26955002546310425,0.6028603315353394,0.0019422606565058231,0.29076287150382996,0.63782799243927,-0.0003172899305354804,0.2667939066886902,0.5904656052589417,-0.015509972348809242,0.3349383473396301,0.5846502780914307,-0.022790435701608658,0.37360215187072754,0.5850662589073181,-0.02613322250545025,0.40329495072364807,0.5868799686431885,-0.027681803330779076,0.2768164873123169,0.6407428979873657,-0.020661495625972748,0.35018256306648254,0.6264195442199707,-0.02423650398850441,0.3928462266921997,0.6153703927993774,-0.025880178436636925,0.4243009686470032,0.6104220747947693,-0.02699306607246399,0.2765970826148987,0.688546895980835,-0.023231228813529015,0.3264341950416565,0.6714869737625122,-0.024183880537748337,0.3072361946105957,0.6602577567100525,-0.015879008919000626,0.28324201703071594,0.6571179628372192,-0.008150330744683743,0.26819923520088196,0.7291111946105957,-0.02567102387547493,0.2992610037326813,0.7041353583335876,-0.023292768746614456,0.28545793890953064,0.6933800578117371,-0.011658420786261559,0.2691643238067627,0.6969146728515625,-0.0009406707831658423
forward,0.1494094282388687,0.6919707655906677,3.8345473285517073e-07,0.17738275229930878,0.6158849596977234,0.003382572205737233,0.22804194688796997,0.5799548029899597,0.0020250510424375534,0.26925763487815857,0.6046306490898132,-0.0008200356969609857,0.2899143397808075,0.6405861377716064,-0.004544015042483807,0.2669305205345154,0.5955033898353577,-0.01647244766354561,0.3344358205795288,0.588767409324646,-0.02476917952299118,0.3735562562942505,0.5886110067367554,-0.028943192213773727,0.4040876626968384,0.5900338888168335,-0.03111596778035164,0.2770536541938782,0.6452928185462952,-0.02288021147251129,0.3505260944366455,0.6305369138717651,-0.027223337441682816,0.39355623722076416,0.619419276714325,-0.029543617740273476,0.42569005489349365,0.6149137020111084,-0.031227972358465195,0.2767283320426941,0.6925983428955078,-0.02684183418750763,0.326999694108963,0.6754929423332214,-0.029280899092555046,0.30722999572753906,0.66361403465271,-0.02159845270216465,0.2825155556201935,0.6605883240699768,-0.014143102802336216,0.2684552073478699,0.7331885099411011,-0.030810978263616562,0.30067262053489685,0.7082089185714722,-0.02968241460621357,0.2866804301738739,0.6969060301780701,-0.01835826225578785,0.26979872584342957,0.6998283267021179,-0.007790538482367992
forward,0.14703533053398132,0.693260133266449,3.833117716567358e-07,0.17556290328502655,0.6160604357719421,0.0026691423263400793,0.22718286514282227,0.5799898505210876,0.002182683441787958,0.27025192975997925,0.6056339144706726,0.0006336054066196084,0.29242920875549316,0.6405998468399048,-0.0016556993359699845,0.2671894133090973,0.597667396068573,-0.015193953178822994,0.33539751172065735,0.5901134610176086,-0.021938158199191093,0.3735705614089966,0.5902404189109802,-0.02513721212744713,0.40362417697906494,0.5917327404022217,-0.026556890457868576,0.27600395679473877,0.647457480430603,-0.020363541319966316,0.3506946563720703,0.6313262581825256,-0.023224670439958572,0.39276060461997986,0.618480920791626,-0.024438245221972466,0.42377448081970215,0.6132180094718933,-0.025312475860118866,0.27446627616882324,0.694394052028656,-0.02323516272008419,0.3271982967853546,0.676185667514801,-0.02494722418487072,0.30769890546798706,0.6620328426361084,-0.01753145642578602,0.28254082798957825,0.6584603190422058,-0.010224713943898678,0.2651907801628113,0.734108567237854,-0.026086244732141495,0.29851841926574707,0.7105933427810669,-0.024235056713223457,0.28401148319244385,0.6976211667060852,-0.012836235575377941,0.26617005467414856,0.7001584768295288,-0.002274868544191122
forward,0.14608317613601685,0.6930148601531982,3.752209920548921e-07,0.1754906177520752,0.6152241826057434,0.0018734902841970325,0.2274535596370697,0.5806202292442322,0.0012254928005859256,0.26986584067344666,0.6096430420875549,-0.0003344076103530824,0.29193735122680664,0.646571159362793,-0.002540586283430457,0.26742979884147644,0.5969229340553284,-0.014352606609463692,0.33488136529922485,0.589262843132019,-0.020205412060022354,0.3723880648612976,0.5889293551445007,-0.022876126691699028,0.4023062586784363,0.590281069278717,-0.02404250018298626,0.27653899788856506,0.6471875905990601,-0.01911410503089428,0.3495580554008484,0.6314110159873962,-0.021152313798666,0.3913719058036804,0.6182243824005127,-0.022522972896695137,0.42244088649749756,0.6126148104667664,-0.02383899874985218,0.27510038018226624,0.6936097145080566,-0.021743465214967728,0.3266165256500244,0.6764926314353943,-0.023244565352797508,0.30767956376075745,0.661794126033783,-0.017197085544466972,0.28230854868888855,0.657598078250885,-0.011096321046352386,0.26639324426651,0.7323980331420898,-0.02441227436065674,0.2960677742958069,0.7073706984519958,-0.022547323256731033,0.28245508670806885,0.6936884522438049,-0.012368173338472843,0.26526203751564026,0.6957998871803284,-0.00295411073602736
forward,0.14588788151741028,0.6934982538223267,3.7341646930144634e-07,0.17532765865325928,0.6157945990562439,0.0016743796877563,0.22760272026062012,0.580517053604126,0.0010909504489973187,0.2700265347957611,0.609208881855011,-0.000343817169778049,0.2921149730682373,0.6457022428512573,-0.0024232156574726105,0.2670932710170746,0.5971295237541199,-0.014821088872849941,0.3341904878616333,0.5898215174674988,-0.02089817076921463,0.37167584896087646,0.5894550085067749,-0.02381984330713749,0.40177595615386963,0.5904181003570557,-0.02523111365735531,0.2759707570075989,0.6476308107376099,-0.01968550495803356,0.34908291697502136,0.6315567493438721,-0.022030208259820938,0.3910001814365387,0.6183398962020874,-0.02361450158059597,0.42245450615882874,0.6124123334884644,-0.025111069902777672,0.27436143159866333,0.6941133737564087,-0.022438380867242813,0.32641708850860596,0.676837146282196,-0.024634573608636856,0.3074251711368561,0.6618120670318604,-0.018934592604637146,0.2820897698402405,0.657206118106842,-0.012950417585670948,0.2655629515647888,0.7328594326972961,-0.025196779519319534,0.2959975600242615,0.708166241645813,-0.024082474410533905,0.28237634897232056,0.6943711638450623,-0.014232723042368889,0.2650795876979828,0.6960936784744263,-0.004978820215910673
forward,0.14800062775611877,0.6921486258506775,3.519460847201117e-07,0.17540106177330017,0.6157289147377014,0.001543487305752933,0.22648009657859802,0.5790212154388428,0.0004228181205689907,0.26970434188842773,0.6046682000160217,-0.0015238432679325342,0.2937639653682709,0.6385105848312378,-0.004231978673487902,0.26574623584747314,0.5945185422897339,-0.016884779557585716,0.3332967758178711,0.587160050868988,-0.023924481123685837,0.3709260821342468,0.5868141651153564,-0.026940450072288513,0.4011763334274292,0.5872888565063477,-0.028365489095449448,0.2759767472743988,0.6434060335159302,-0.021817974746227264,0.34938788414001465,0.6277661919593811,-0.025060873478651047,0.3908383548259735,0.614977240562439,-0.026231881231069565,0.42207270860671997,0.6082291007041931,-0.027390342205762863,0.27581337094306946,0.6895287036895752,-0.024597052484750748,0.3279566168785095,0.6716506481170654,-0.027254633605480194,0.3084271252155304,0.6595163345336914,-0.020600533112883568,0.28372079133987427,0.6565815210342407,-0.014049401506781578,0.26808446645736694,0.7287720441818237,-0.027417471632361412,0.30012643337249756,0.7032755613327026,-0.026846088469028473,0.28569960594177246,0.6905487179756165,-0.016825586557388306,0.2682134211063385,0.6926822066307068,-0.007476471364498138
forward,0.14689183235168457,0.6912316083908081,3.8080412423369125e-07,0.1762191355228424,0.6136757135391235,0.002464024117216468,0.22776973247528076,0.5783801674842834,0.0016037414316087961,0.2688509225845337,0.6053612232208252,-0.00048438829253427684,0.29054632782936096,0.6401743292808533,-0.003472083481028676,0.2673324644565582,0.5955654978752136,-0.015339850448071957,0.33433616161346436,0.5882773995399475,-0.022269323468208313,0.3722081482410431,0.5876652002334595,-0.025861654430627823,0.4024873375892639,0.5884424448013306,-0.027783315628767014,0.2766523063182831,0.6448346376419067,-0.02103487215936184,0.3498295545578003,0.6281284689903259,-0.02408003807067871,0.3913806080818176,0.6153692603111267,-0.026002906262874603,0.42274993658065796,0.6097785234451294,-0.027677571401000023,0.27529603242874146,0.6913151741027832,-0.02450685389339924,0.3270476758480072,0.6728968024253845,-0.026797614991664886,0.3070922791957855,0.6601810455322266,-0.0201951265335083,0.28221699595451355,0.6572709679603577,-0.013638343662023544,0.266090989112854,0.7308852076530457,-0.02799781784415245,0.29860919713974,0.7065593004226685,-0.02732541225850582,0.28389739990234375,0.6947754621505737,-0.016879886388778687,0.26641926169395447,0.6976994872093201,-0.007060341536998749
forward,0.15527915954589844,0.6860911250114441,3.6930819646840973e-07,0.1798827052116394,0.6114968061447144,0.0018766672583296895,0.22881969809532166,0.5727270841598511,0.0008534911903552711,0.2707332670688629,0.5960592031478882,-0.0011591656366363168,0.29234564304351807,0.630852222442627,-0.004187313374131918,0.27113568782806396,0.5870295166969299,-0.016737937927246094,0.3394865393638611,0.5793161988258362,-0.023100273683667183,0.37692660093307495,0.57895827293396,-0.02529328130185604,0.40659287571907043,0.5797700881958008,-0.02597210183739662,0.28264153003692627,0.6360355615615845,-0.02152615785598755,0.35604751110076904,0.6202168464660645,-0.024611221626400948,0.3976022005081177,0.6069198250770569,-0.025553036481142044,0.4291153848171234,0.5991348624229431,-0.02619774080812931,0.28335756063461304,0.6826769709587097,-0.024061014875769615,0.3328523337841034,0.6623107194900513,-0.026668565347790718,0.312924325466156,0.6521352529525757,-0.020459091290831566,0.28871381282806396,0.6507000923156738,-0.013970405794680119,0.2763562500476837,0.7220393419265747,-0.02655094489455223,0.30761176347732544,0.6960763335227966,-0.025985591113567352,0.29272106289863586,0.6841771006584167,-0.016178034245967865,0.2751075327396393,0.6869208216667175,-0.0068382504396140575
forward,0.16109952330589294,0.678249716758728,3.7564558397207293e-07,0.18604962527751923,0.6045844554901123,0.001951366662979126,0.2337694615125656,0.5677846670150757,0.0006199397030286491,0.2756520211696625,0.5892102122306824,-0.0018958887085318565,0.29839009046554565,0.6214034557342529,-0.0052715325728058815,0.27749812602996826,0.5800886154174805,-0.015335691161453724,0.3448745012283325,0.5731218457221985,-0.021883398294448853,0.3818376362323761,0.5726999640464783,-0.024481151252985,0.4109031856060028,0.5731055736541748,-0.025554966181516647,0.2888725996017456,0.6282235383987427,-0.020776832476258278,0.36097681522369385,0.6134328842163086,-0.02378489263355732,0.401880145072937,0.6005741953849792,-0.024981724098324776,0.43267586827278137,0.5928057432174683,-0.02595566213130951,0.28902605175971985,0.6747722625732422,-0.024098703637719154,0.3388144075870514,0.6563102602958679,-0.026517530903220177,0.3188377320766449,0.6461779475212097,-0.019986657425761223,0.2947794497013092,0.6443490386009216,-0.013578804209828377,0.28092634677886963,0.7147788405418396,-0.027468908578157425,0.31064218282699585,0.6912649273872375,-0.027239279821515083,0.29535388946533203,0.6806465983390808,-0.0174231119453907,0.27818959951400757,0.6840086579322815,-0.008081259205937386
