label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
volumedown,0.49820488691329956,0.4403611421585083,1.7645120919951296e-07,0.4488026797771454,0.4601690471172333,0.008675356395542622,0.405909925699234,0.520871639251709,0.004593527875840664,0.375918447971344,0.5771729946136475,-0.0005289682885631919,0.3485475778579712,0.6064023971557617,-0.007601133547723293,0.39166492223739624,0.548255980014801,-0.034385815262794495,0.3848825991153717,0.655628502368927,-0.04804738983511925,0.3860781788825989,0.7148505449295044,-0.05196737125515938,0.3876449167728424,0.758553147315979,-0.05377062410116196,0.4262687563896179,0.5571688413619995,-0.04703633114695549,0.41950559616088867,0.6815290451049805,-0.06282851099967957,0.41568008065223694,0.7508172988891602,-0.06758473813533783,0.41280999779701233,0.7979371547698975,-0.0709846243262291,0.46755266189575195,0.5641856789588928,-0.05537247285246849,0.46920275688171387,0.670689046382904,-0.06952525675296783,0.47611352801322937,0.6428980827331543,-0.058690063655376434,0.47805336117744446,0.6096423268318176,-0.04773731902241707,0.5117670297622681,0.5660517811775208,-0.06205682083964348,0.5079036355018616,0.6427227854728699,-0.07300501316785812,0.5100600123405457,0.6184366941452026,-0.062382228672504425,0.5091593265533447,0.5889928936958313,-0.050881605595350266
volumedown,0.5049743056297302,0.4229896068572998,8.548728658297478e-08,0.4494985342025757,0.4576370120048523,0.013033837080001831,0.4035874903202057,0.5229339599609375,0.011246919631958008,0.3666599988937378,0.5786301493644714,0.006293765269219875,0.3353269100189209,0.605177640914917,-0.0005793393938802183,0.39159154891967773,0.5527926683425903,-0.022964686155319214,0.3860311508178711,0.6563200950622559,-0.03748561441898346,0.38548746705055237,0.7157588601112366,-0.04409560188651085,0.3870675563812256,0.7621426582336426,-0.04840919002890587,0.4237867295742035,0.5634339451789856,-0.03806864842772484,0.417128324508667,0.6796518564224243,-0.053828489035367966,0.413451611995697,0.7489796280860901,-0.06049732863903046,0.41100800037384033,0.7976739406585693,-0.06576813757419586,0.4649537205696106,0.5694789886474609,-0.04934364929795265,0.4728366732597351,0.6725180149078369,-0.061236437410116196,0.4813781976699829,0.6408148407936096,-0.048674702644348145,0.48278337717056274,0.6043616533279419,-0.03766467794775963,0.5094089508056641,0.5690290331840515,-0.05936143919825554,0.51044100522995,0.6439002752304077,-0.0678073912858963,0.5132710933685303,0.6158443689346313,-0.05603815242648125,0.5105627179145813,0.5844832062721252,-0.0445314384996891
volumedown,0.5104784965515137,0.4205455780029297,6.574126132363745e-08,0.45261672139167786,0.4566401243209839,0.012370208278298378,0.4059409499168396,0.5247624516487122,0.010762464255094528,0.37141668796539307,0.5806973576545715,0.005986394360661507,0.34269753098487854,0.6109817624092102,-0.0007471933495253325,0.3917922377586365,0.5532546639442444,-0.02165612205862999,0.385163813829422,0.6552749872207642,-0.03613836318254471,0.3849114179611206,0.7140705585479736,-0.04279730096459389,0.38719436526298523,0.7610092163085938,-0.04666724056005478,0.4235362410545349,0.5636847019195557,-0.036333322525024414,0.4174864888191223,0.6806854605674744,-0.049649205058813095,0.4144227206707001,0.7468855381011963,-0.054631151258945465,0.41313254833221436,0.7938872575759888,-0.05876752734184265,0.4636509120464325,0.5680626630783081,-0.047632887959480286,0.4731525182723999,0.6708553433418274,-0.05864262580871582,0.4813065826892853,0.6405315399169922,-0.048089370131492615,0.4834594428539276,0.6045032739639282,-0.038645170629024506,0.5074780583381653,0.5668014883995056,-0.05774356797337532,0.5124083757400513,0.6396737098693848,-0.06560517102479935,0.5151327848434448,0.613533079624176,-0.055185604840517044,0.5124955773353577,0.5824682712554932,-0.044866837561130524
volumedown,0.5103388428688049,0.418628990650177,5.073362530083614e-08,0.4525708556175232,0.4565454125404358,0.011507023125886917,0.40426772832870483,0.5258992314338684,0.008762395940721035,0.3678610026836395,0.582796573638916,0.0032765879295766354,0.33625757694244385,0.6112986207008362,-0.004214836284518242,0.3926595449447632,0.5514191389083862,-0.025938156992197037,0.38577523827552795,0.6546415686607361,-0.041277725249528885,0.38553154468536377,0.7140725255012512,-0.048585135489702225,0.3876507580280304,0.7620980143547058,-0.053077563643455505,0.4255847930908203,0.5615412592887878,-0.039890412241220474,0.41794711351394653,0.6799338459968567,-0.05261656641960144,0.41418275237083435,0.7460880279541016,-0.057037319988012314,0.4123694598674774,0.7941916584968567,-0.06153576076030731,0.4663172960281372,0.5662947297096252,-0.050243549048900604,0.4729388952255249,0.6724206209182739,-0.059658683836460114,0.4803245961666107,0.6416160464286804,-0.04774609953165054,0.4830837547779083,0.6051716804504395,-0.038282863795757294,0.5103958249092102,0.5660161972045898,-0.0595821887254715,0.5127412676811218,0.6380812525749207,-0.06617029011249542,0.5141932964324951,0.6124173402786255,-0.05524277687072754,0.5119709372520447,0.5819857716560364,-0.04512488842010498
volumedown,0.51129549741745,0.41814395785331726,5.1760615349394357e-08,0.45327770709991455,0.45668503642082214,0.013269876129925251,0.4058522582054138,0.5263383984565735,0.011602004058659077,0.371024489402771,0.5831965804100037,0.0068381731398403645,0.34144067764282227,0.6122833490371704,9.105235221795738e-05,0.39286738634109497,0.5520946383476257,-0.023092301562428474,0.3857799172401428,0.6547625660896301,-0.03757410869002342,0.38540005683898926,0.7138785123825073,-0.044299084693193436,0.38770943880081177,0.7616367936134338,-0.04835622385144234,0.42495787143707275,0.5626190900802612,-0.03768165409564972,0.4180048406124115,0.6805974841117859,-0.049828387796878815,0.41472771763801575,0.7468813061714172,-0.05398503690958023,0.4135705530643463,0.794276773929596,-0.05813123285770416,0.4652236998081207,0.5673398971557617,-0.04863094165921211,0.47372952103614807,0.671645998954773,-0.056942377239465714,0.48147547245025635,0.6415978074073792,-0.04490207880735397,0.4840318262577057,0.6057296991348267,-0.03544016554951668,0.508865475654602,0.5663706660270691,-0.05851292237639427,0.5132012367248535,0.6380656957626343,-0.06379328668117523,0.5152813792228699,0.6130046844482422,-0.05253571644425392,0.5129112005233765,0.5831427574157715,-0.042300835251808167
volumedown,0.5116680264472961,0.4186040163040161,4.934156194735806e-08,0.4532463252544403,0.456714391708374,0.013126762583851814,0.4050888121128082,0.5260393023490906,0.011088714003562927,0.36907249689102173,0.5823192596435547,0.006160862743854523,0.3382754623889923,0.6106389760971069,-0.0008896169601939619,0.39296963810920715,0.5512635707855225,-0.024645822122693062,0.38570281863212585,0.6544907093048096,-0.039101742208004,0.3854275345802307,0.7139040231704712,-0.04581191763281822,0.3876333236694336,0.761673092842102,-0.04985906556248665,0.4260370433330536,0.5619221925735474,-0.039013996720314026,0.4183131158351898,0.6814787983894348,-0.05042941868305206,0.4147458076477051,0.7473060488700867,-0.05395530164241791,0.4133174419403076,0.7944019436836243,-0.05788184329867363,0.466804563999176,0.566829264163971,-0.049642108380794525,0.47323423624038696,0.6722275018692017,-0.05742093175649643,0.48008427023887634,0.642239511013031,-0.04521533101797104,0.4828290641307831,0.6060035824775696,-0.035882946103811264,0.5108769536018372,0.5663321614265442,-0.059161461889743805,0.5128120183944702,0.6384345293045044,-0.06412819027900696,0.5143723487854004,0.6134011149406433,-0.05262225866317749,0.5124286413192749,0.5833741426467896,-0.04235744848847389
volumedown,0.5118274688720703,0.41776004433631897,4.661502472913526e-08,0.4537791311740875,0.4563516080379486,0.01344272494316101,0.4069001078605652,0.5253466367721558,0.01157337985932827,0.3728410601615906,0.582335352897644,0.006610707845538855,0.34426891803741455,0.6125682592391968,-0.0004986906424164772,0.3937789797782898,0.5513609051704407,-0.02397887036204338,0.3868235945701599,0.6553006172180176,-0.0386008657515049,0.3864780068397522,0.7143192887306213,-0.04528456926345825,0.38857585191726685,0.7620455026626587,-0.049197349697351456,0.4258587658405304,0.5615741014480591,-0.03866737335920334,0.41865625977516174,0.6799500584602356,-0.05068115144968033,0.41516685485839844,0.7459015846252441,-0.05460511893033981,0.41375836730003357,0.7931342124938965,-0.058621861040592194,0.4660395383834839,0.5660704970359802,-0.049642983824014664,0.4744506776332855,0.671593964099884,-0.05805389955639839,0.48221081495285034,0.6419074535369873,-0.04621150344610214,0.4848032593727112,0.6059432029724121,-0.036918412894010544,0.5097618103027344,0.565186619758606,-0.059481631964445114,0.5139032602310181,0.6378728747367859,-0.06513793766498566,0.5160273313522339,0.6130118370056152,-0.054043982177972794,0.5137082934379578,0.582733154296875,-0.04386598616838455
volumedown,0.5128816962242126,0.4175935983657837,4.417133681045016e-08,0.4545852541923523,0.45582371950149536,0.014160488732159138,0.40811124444007874,0.5242340564727783,0.011913926340639591,0.3743791878223419,0.5819258093833923,0.0067817470990121365,0.3475215435028076,0.614152729511261,-0.0006958323065191507,0.3945879638195038,0.5490588545799255,-0.027169842272996902,0.38723230361938477,0.6547663807868958,-0.0422782264649868,0.3867567777633667,0.7143261432647705,-0.049317486584186554,0.38877978920936584,0.7626399993896484,-0.05350583791732788,0.4281598627567291,0.5589390397071838,-0.04211831092834473,0.4199146628379822,0.6802327632904053,-0.05386647582054138,0.4159066081047058,0.7464121580123901,-0.05730757862329483,0.4144110679626465,0.7939552664756775,-0.06138748675584793,0.46935150027275085,0.5637151002883911,-0.05297434329986572,0.4739426076412201,0.6721661686897278,-0.06061481684446335,0.4805123805999756,0.6421259641647339,-0.04783736541867256,0.48355403542518616,0.6057962775230408,-0.03836255893111229,0.5136517882347107,0.5634081959724426,-0.06258076429367065,0.5136412978172302,0.6378294229507446,-0.06792020052671432,0.5150776505470276,0.6127630472183228,-0.056105878204107285,0.5136407613754272,0.5824359059333801,-0.045590829104185104
volumedown,0.5127068758010864,0.41817647218704224,4.331159431103515e-08,0.45441535115242004,0.45599907636642456,0.014591415412724018,0.40871697664260864,0.5227988958358765,0.012649598531425,0.3754655420780182,0.5796075463294983,0.007858126424252987,0.34934085607528687,0.6127989292144775,0.0007154979393817484,0.3952062129974365,0.5488889813423157,-0.02672870084643364,0.3875620365142822,0.6552183032035828,-0.04182693362236023,0.38697749376296997,0.7149403691291809,-0.04877825081348419,0.38885384798049927,0.7630733251571655,-0.05267917737364769,0.42864471673965454,0.5594310760498047,-0.041485745459795,0.4204563796520233,0.6813843250274658,-0.05295742675662041,0.41667085886001587,0.7472622394561768,-0.055891525000333786,0.41510358452796936,0.7942450642585754,-0.059418004006147385,0.46934932470321655,0.5648111701011658,-0.05215681344270706,0.4746988117694855,0.672603964805603,-0.05944506451487541,0.4815621078014374,0.6432632803916931,-0.04674021154642105,0.48451492190361023,0.6071845293045044,-0.03721445053815842,0.5133000016212463,0.5647346377372742,-0.06153300404548645,0.5144075751304626,0.6382192969322205,-0.06627341359853745,0.5162625312805176,0.613434910774231,-0.05429120734333992,0.5146417021751404,0.5832281708717346,-0.04362233355641365
volumedown,0.512607991695404,0.4183294177055359,4.622778249085968e-08,0.45441752672195435,0.4562526345252991,0.015007182024419308,0.40837937593460083,0.522545337677002,0.013076414354145527,0.37439870834350586,0.5788491368293762,0.008258562535047531,0.34734028577804565,0.6119920015335083,0.0011081906268373132,0.39510220289230347,0.5490586757659912,-0.02687806822359562,0.3875621557235718,0.6551476120948792,-0.04191495478153229,0.3869956135749817,0.7148232460021973,-0.048738960176706314,0.3888416886329651,0.76264488697052,-0.052563343197107315,0.4286154806613922,0.5590957999229431,-0.04179350659251213,0.4204160273075104,0.6815299391746521,-0.05328989773988724,0.416519433259964,0.7476856112480164,-0.056165970861911774,0.4147998094558716,0.7946553826332092,-0.05969645082950592,0.46945714950561523,0.5642929077148438,-0.05253977328538895,0.47478219866752625,0.6727748513221741,-0.059613779187202454,0.4814414381980896,0.6436023712158203,-0.04658106341958046,0.48424917459487915,0.607448160648346,-0.036903832107782364,0.5135940313339233,0.5641523599624634,-0.061959221959114075,0.5144535899162292,0.6381624341011047,-0.06641802191734314,0.5160627961158752,0.6132975816726685,-0.05418151244521141,0.514295756816864,0.5829780697822571,-0.043381690979003906
