label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
backward,0.5322912931442261,0.5782580375671387,3.430340029808576e-07,0.4912037253379822,0.618668258190155,-0.01232902705669403,0.43812796473503113,0.6189453601837158,-0.01910793036222458,0.39794817566871643,0.5993404388427734,-0.0292508602142334,0.36275529861450195,0.5935985445976257,-0.03837544843554497,0.3957456052303314,0.5670152306556702,-0.00465603731572628,0.3437348008155823,0.551430881023407,-0.024189205840229988,0.31303930282592773,0.5361812114715576,-0.038572099059820175,0.28574442863464355,0.519991397857666,-0.04862166568636894,0.40336063504219055,0.5327504873275757,-0.013656394556164742,0.34294214844703674,0.5146014094352722,-0.036862678825855255,0.30476391315460205,0.5027480721473694,-0.05517753213644028,0.2726778984069824,0.48976758122444153,-0.06646354496479034,0.42355987429618835,0.503484845161438,-0.025259889662265778,0.37607863545417786,0.49846354126930237,-0.05598542466759682,0.3914322257041931,0.5413751602172852,-0.06445308029651642,0.40853625535964966,0.5731170177459717,-0.06303306668996811,0.45176342129707336,0.48088428378105164,-0.03788956627249718,0.41680845618247986,0.4873048663139343,-0.06376874446868896,0.4165705740451813,0.525455117225647,-0.0692748948931694,0.4226095676422119,0.5590035319328308,-0.0683632642030716
backward,0.536260187625885,0.5753239393234253,3.006692566032143e-07,0.49430570006370544,0.613451361656189,-0.011146701872348785,0.4471605122089386,0.6154930591583252,-0.019169555976986885,0.4141489565372467,0.5964340567588806,-0.03093208372592926,0.38433438539505005,0.5853525996208191,-0.04172905534505844,0.39174604415893555,0.5644959211349487,-0.005125404801219702,0.3410337567329407,0.5500642657279968,-0.02383154258131981,0.312214732170105,0.5354377031326294,-0.03816148266196251,0.28635403513908386,0.5183693766593933,-0.048074159771203995,0.39946022629737854,0.5310577154159546,-0.014510740526020527,0.3396468162536621,0.5115917325019836,-0.03571862354874611,0.30294597148895264,0.5002260804176331,-0.052615486085414886,0.2715449929237366,0.48672980070114136,-0.0631895586848259,0.42017489671707153,0.5023542046546936,-0.026333671063184738,0.37348902225494385,0.4942016303539276,-0.05449434742331505,0.3899572789669037,0.5342636704444885,-0.06214624270796776,0.40848928689956665,0.5629773139953613,-0.06063828617334366,0.44985392689704895,0.47894468903541565,-0.039159830659627914,0.41380396485328674,0.48055317997932434,-0.061842259019613266,0.41404542326927185,0.5163601040840149,-0.06556008011102676,0.4215928018093109,0.548337996006012,-0.0637732744216919
backward,0.5382151007652283,0.5766397714614868,2.9349570240810863e-07,0.4937739968299866,0.6134902834892273,-0.01141340471804142,0.4478853940963745,0.6154224276542664,-0.020214766263961792,0.41657039523124695,0.5955296754837036,-0.032894354313611984,0.38721805810928345,0.5830657482147217,-0.04476861283183098,0.3903236389160156,0.5626570582389832,-0.004278883803635836,0.34077948331832886,0.5478478670120239,-0.023338600993156433,0.3118796944618225,0.5337596535682678,-0.038670264184474945,0.28542834520339966,0.5164511203765869,-0.04952426254749298,0.3985835015773773,0.5297417044639587,-0.013830577954649925,0.33952897787094116,0.5109699368476868,-0.03491663187742233,0.3032195568084717,0.5014727115631104,-0.05252706632018089,0.27124443650245667,0.48887377977371216,-0.06409068405628204,0.4198669493198395,0.501745343208313,-0.02597619593143463,0.3723505437374115,0.49121949076652527,-0.053994596004486084,0.3885817527770996,0.5320571660995483,-0.06237706169486046,0.40730640292167664,0.561431884765625,-0.0617806613445282,0.45067843794822693,0.4793512523174286,-0.039173297584056854,0.4142249822616577,0.4798923134803772,-0.06157783791422844,0.41370221972465515,0.515110969543457,-0.06571754813194275,0.42034175992012024,0.5462168455123901,-0.0645706057548523
backward,0.539516270160675,0.5675658583641052,2.9851486260668025e-07,0.4976017475128174,0.605211615562439,-0.01190000120550394,0.4544449746608734,0.6135010719299316,-0.0221941489726305,0.4255966544151306,0.5977153778076172,-0.036657314747571945,0.40299174189567566,0.5734760165214539,-0.05018286406993866,0.391249418258667,0.5556535124778748,-0.0041299969889223576,0.3385680019855499,0.5416878461837769,-0.021998094394803047,0.30871251225471497,0.5277137160301208,-0.03624277561903,0.28240543603897095,0.5112472772598267,-0.046423301100730896,0.3992917537689209,0.5235416889190674,-0.01357300765812397,0.33991485834121704,0.5046954154968262,-0.03378914296627045,0.3034922778606415,0.4942070245742798,-0.05029197782278061,0.2725664973258972,0.4817792773246765,-0.06100625917315483,0.4200720191001892,0.49588048458099365,-0.02573639154434204,0.37213975191116333,0.4893036186695099,-0.052380435168743134,0.38920119404792786,0.5278612971305847,-0.05962018668651581,0.40889984369277954,0.5555866956710815,-0.05842799320816994,0.45005008578300476,0.472808837890625,-0.039131760597229004,0.4138213098049164,0.4753546416759491,-0.06011207774281502,0.4134182333946228,0.5095729231834412,-0.06338296085596085,0.42015039920806885,0.5401606559753418,-0.06181275472044945
backward,0.5416944026947021,0.5593501925468445,3.0912767101654026e-07,0.4989665150642395,0.5988551378250122,-0.011797770857810974,0.4516966938972473,0.6061410307884216,-0.02152063325047493,0.4210832715034485,0.5863040685653687,-0.0354219526052475,0.4003155827522278,0.5562784075737,-0.04856085404753685,0.39274168014526367,0.5453295707702637,-0.0034783119335770607,0.3405931293964386,0.5302932262420654,-0.021021615713834763,0.3106180727481842,0.5149282813072205,-0.03532910719513893,0.2846050262451172,0.49676018953323364,-0.04551103711128235,0.40148407220840454,0.5134469866752625,-0.012682533822953701,0.34230801463127136,0.4941362738609314,-0.03276189789175987,0.30553823709487915,0.48225700855255127,-0.04933537542819977,0.27484452724456787,0.46832358837127686,-0.0599219836294651,0.4226982891559601,0.48655223846435547,-0.024493852630257607,0.3744603991508484,0.4777596890926361,-0.051012005656957626,0.3935261368751526,0.5163136720657349,-0.05729680508375168,0.41497495770454407,0.5448316335678101,-0.05509600788354874,0.45245635509490967,0.46466413140296936,-0.03756548464298248,0.41521769762039185,0.4652217924594879,-0.05796957015991211,0.41447964310646057,0.49728190898895264,-0.06021806597709656,0.42110833525657654,0.5269903540611267,-0.05778088420629501
backward,0.541460394859314,0.5601178407669067,3.020728627234348e-07,0.49790316820144653,0.5976489186286926,-0.011717838235199451,0.45180216431617737,0.6053487062454224,-0.021300163120031357,0.4221765398979187,0.5833972692489624,-0.035093408077955246,0.401762455701828,0.551975667476654,-0.04806534945964813,0.39242953062057495,0.5446900129318237,-0.002797932829707861,0.3411719799041748,0.5298430323600769,-0.020538831129670143,0.311084508895874,0.5148793458938599,-0.03500105068087578,0.2844599485397339,0.4970841407775879,-0.04535701870918274,0.4006137549877167,0.5129190683364868,-0.011914790607988834,0.3423403203487396,0.49463093280792236,-0.03184405341744423,0.30582112073898315,0.484546035528183,-0.04804069176316261,0.2737128734588623,0.4717487692832947,-0.05844532698392868,0.4215547740459442,0.48609381914138794,-0.023761436343193054,0.3748480975627899,0.47761011123657227,-0.05069175735116005,0.3938263952732086,0.515311062335968,-0.057158082723617554,0.4147312641143799,0.5428106188774109,-0.05495786294341087,0.45171108841896057,0.46453559398651123,-0.036870326846838,0.41559427976608276,0.4635066092014313,-0.05772332102060318,0.4156915247440338,0.49630099534988403,-0.06022447720170021,0.4227816164493561,0.5271080732345581,-0.057885751128196716
backward,0.5421319603919983,0.5594715476036072,3.0568921260965e-07,0.4998871684074402,0.5978633165359497,-0.012507843784987926,0.45401865243911743,0.6049319505691528,-0.022633111104369164,0.42474669218063354,0.5841528177261353,-0.03685779124498367,0.40443697571754456,0.5543727278709412,-0.05023524910211563,0.39259669184684753,0.5449016094207764,-0.004093211144208908,0.3415381610393524,0.5298218131065369,-0.022216634824872017,0.31179487705230713,0.5149890184402466,-0.03706779330968857,0.2854290008544922,0.49708348512649536,-0.04789913073182106,0.4012220501899719,0.5128011107444763,-0.01312307734042406,0.34286051988601685,0.4945993721485138,-0.03374366834759712,0.30629000067710876,0.48440319299697876,-0.050983842462301254,0.2741149663925171,0.4711042642593384,-0.06237872689962387,0.4222721755504608,0.4857533276081085,-0.024865562096238136,0.37468376755714417,0.4763096570968628,-0.052404068410396576,0.39308056235313416,0.5149569511413574,-0.05987751483917236,0.41367825865745544,0.543476402759552,-0.058562785387039185,0.45233339071273804,0.4639030694961548,-0.03788188472390175,0.4161057472229004,0.46381688117980957,-0.05955381318926811,0.41662395000457764,0.4965103566646576,-0.0630035400390625,0.42423173785209656,0.5267903804779053,-0.061407025903463364
backward,0.542905330657959,0.5611748695373535,3.0924891802897037e-07,0.500339686870575,0.5997461080551147,-0.013028795830905437,0.45454123616218567,0.6064308285713196,-0.023614773526787758,0.4252741038799286,0.5844212770462036,-0.03813786804676056,0.4054199457168579,0.5531800389289856,-0.051838506013154984,0.3936616778373718,0.546114981174469,-0.005018384661525488,0.34247124195098877,0.5304732918739319,-0.023321909829974174,0.3128812611103058,0.5155956149101257,-0.038112085312604904,0.28661686182022095,0.49767303466796875,-0.048889193683862686,0.4023951590061188,0.5137990117073059,-0.013816420920193195,0.34406235814094543,0.4949200749397278,-0.03461449220776558,0.30770576000213623,0.485089510679245,-0.05202053114771843,0.2757517695426941,0.47227853536605835,-0.06350928544998169,0.423491895198822,0.48663485050201416,-0.025292661041021347,0.37634530663490295,0.4766905605792999,-0.05288676545023918,0.39446747303009033,0.5152984857559204,-0.06065487861633301,0.41469457745552063,0.5439928770065308,-0.05959446728229523,0.45362958312034607,0.46468573808670044,-0.038032278418540955,0.418221652507782,0.46475112438201904,-0.059596966952085495,0.4183981120586395,0.4969857931137085,-0.06315537542104721,0.42538443207740784,0.5266645550727844,-0.06169041991233826
backward,0.5431219935417175,0.5608675479888916,3.047879886253213e-07,0.5000147819519043,0.5993072390556335,-0.012671791948378086,0.45407700538635254,0.6056962609291077,-0.022667553275823593,0.42468971014022827,0.5829619765281677,-0.03665997460484505,0.40336742997169495,0.5532995462417603,-0.04983976483345032,0.3937559127807617,0.545655369758606,-0.003866011742502451,0.3428422212600708,0.5299302339553833,-0.021874409168958664,0.3131232261657715,0.5148147344589233,-0.03670047968626022,0.28653496503829956,0.4971550405025482,-0.04754224419593811,0.40250715613365173,0.513414740562439,-0.012760989367961884,0.3443533182144165,0.49479180574417114,-0.0333499014377594,0.3079881966114044,0.4846760034561157,-0.05088620260357857,0.27556273341178894,0.4720236659049988,-0.06249627843499184,0.42364728450775146,0.48648881912231445,-0.024373704567551613,0.376575231552124,0.4770578444004059,-0.05207149311900139,0.3946678638458252,0.5152555704116821,-0.06019309163093567,0.41468164324760437,0.5437689423561096,-0.0593399740755558,0.4539046883583069,0.46465274691581726,-0.037230800837278366,0.4181739091873169,0.46341845393180847,-0.05908498167991638,0.4178330898284912,0.49572232365608215,-0.06303324550390244,0.4242246150970459,0.5262286067008972,-0.06185575947165489
backward,0.543945848941803,0.5618781447410583,3.141155957564479e-07,0.5012645721435547,0.6016762256622314,-0.013308610767126083,0.45546045899391174,0.6082245111465454,-0.02384849637746811,0.42619070410728455,0.5852125883102417,-0.038339778780937195,0.4059527516365051,0.5548814535140991,-0.052016835659742355,0.3946387767791748,0.5466943979263306,-0.004829820245504379,0.343481183052063,0.5308466553688049,-0.02321980893611908,0.3137410581111908,0.5158594250679016,-0.03837868198752403,0.28705519437789917,0.49808621406555176,-0.0495569109916687,0.40314963459968567,0.5145959258079529,-0.013699137605726719,0.3446010947227478,0.49528101086616516,-0.034589074552059174,0.3080257475376129,0.4854421019554138,-0.05233209580183029,0.2754632234573364,0.47277653217315674,-0.06420388072729111,0.42433416843414307,0.4878824055194855,-0.02533034048974514,0.3759191334247589,0.47713780403137207,-0.053322337567806244,0.39394083619117737,0.5160565376281738,-0.06153248995542526,0.4142330288887024,0.5449290871620178,-0.06078720837831497,0.4548221826553345,0.46659204363822937,-0.038263581693172455,0.4181314706802368,0.4643751084804535,-0.06062464043498039,0.4180693030357361,0.49724265933036804,-0.06477925926446915,0.42512446641921997,0.5280309915542603,-0.06372147053480148
